country,country isocode,year,POP,XRAT,PPP,cgdp,cc,ci,cg,p,pc,pg,pi,openc,cgnp,csave,y,rgdpl,rgdpch,rgdpeqa,rgdpwok,rgdptt,openk,kc,kg,ki,grgdpch
United States,USA,1956,169660.6099,1,1,2557.424262,66.97407358,18.37879835,13.97704708,100,93.58612421,121.3692105,107.1215172,9.409498863,.,19.04887934,100,12111.91896,11992.76175,14051.23929,28955.75268,12254.50055,8.078621183,66.46146702,18.89662885,15.11995171,0.238177771
United States,USA,1957,172672.3367,1,1,2644.990746,67.12035485,17.16968075,14.65007097,100,93.60818123,120.9912517,107.0763003,9.792785973,.,18.22957418,100,12109.43001,11942.15783,14026.43155,28991.59126,12281.34127,8.418458309,66.77796877,19.51461736,14.01500758,-0.421953917
United States,USA,1958,175684.0638,1,1,2647.161081,67.95703332,16.47547928,15.25781565,100,93.95986358,120.797822,105.6532752,8.843573393,.,16.78515103,100,11790.58746,11598.76534,13658.56743,28317.32724,11946.59989,8.11899196,67.40806481,20.06752657,13.52226995,-2.875464284
United States,USA,1959,177691.8818,1,1,2826.509463,67.56776777,17.87149335,14.70493276,100,93.69201851,121.4333063,106.2132973,8.735885106,.,17.72729948,100,12312.26243,12168.51377,14367.47884,29876.4902,12470.86852,8.343616665,67.54942507,19.20379067,14.68580151,4.912147166
United States,USA,1960,180703.6006,1,1,2888.419037,67.54186308,17.22599974,14.52355643,100,94.16101256,119.3562924,106.57459,9.445087918,99.59408218,17.93458049,100,12413.74819,12272.74345,14527.60424,30304.18807,12598.98861,8.879818929,67.69796838,18.72934873,14.32297938,0.85655232
United States,USA,1961,183724.1456,1,1,2935.261541,67.32050246,16.61299036,15.22620303,100,94.46410366,117.9222136,106.0068692,9.25896109,99.66564135,17.45329451,100,12484.12781,12319.10225,14554.77284,30260.20384,12672.35093,8.705107311,67.54267401,19.17794562,13.90545826,0.377737872
United States,USA,1962,186571.6593,1,1,3105.5172,66.76440138,17.13793868,15.4594333,100,94.0827252,116.9610337,107.752119,9.267821194,99.70110574,17.77616532,100,13045.72882,12895.19018,15207.06198,31519.63941,13252.68024,8.944553366,66.99849806,19.17072036,14.74776729,4.676379157
United States,USA,1963,189276.1472,1,1,3232.692082,66.44855156,17.47685372,15.30766383,100,94.1859464,117.7839479,106.5289065,9.298133898,99.72715854,18.24378461,100,13447.00293,13309.70824,15670.98705,32370.03085,13649.82825,8.960437794,66.87352091,18.75807876,15.07428323,3.214516786
United States,USA,1964,191923.6248,1,1,3428.37778,66.27405986,17.79346683,14.85470395,100,94.46471278,117.7408974,105.8060736,9.618975554,99.7487219,18.87123619,100,14047.76145,13929.68426,16371.65655,33709.53395,14259.50482,9.188006518,66.91089057,18.06235411,15.4091826,4.658073754
United States,USA,1965,194338.0604,1,1,3679.370056,65.61007143,18.91415623,14.69583985,100,94.62681079,116.31492,105.9624059,9.590608188,99.74127741,19.69408872,100,14769.64976,14685.63398,17233.46352,35363.26882,14998.44353,9.22795794,66.7557829,17.49836296,16.48308316,5.426897723
United States,USA,1966,196595.4677,1,1,3981.593063,64.98552532,19.21241667,15.33670249,100,94.73994085,115.0342943,105.790589,9.944595827,99.64470905,19.6777722,100,15485.23875,15396.87841,18039.81513,36899.85202,15737.4317,9.631885245,66.28769051,17.96181566,16.89392211,4.843130613
United States,USA,1967,198747.856,1,1,4145.028625,65.36793254,17.82821076,16.383732,100,94.50529104,114.66536,106.6694542,10.10675902,99.65554508,18.24833546,100,15670.45352,15533.92116,18169.56779,37036.51006,15959.19437,9.901491518,66.75829778,18.88584545,15.75768789,0.890068372
United States,USA,1968,200742.2158,1,1,4483.622648,65.81651869,17.73987789,16.34963228,100,94.35006648,114.8799653,107.2479075,10.44892444,99.66145111,17.83384903,100,16274.25823,16140.67501,18851.71978,38302.22901,16590.22695,10.52474102,67.38650617,18.56955355,15.88689885,3.905992884
United States,USA,1969,202713.5715,1,1,4810.115701,65.75350176,18.1921802,15.93788983,100,94.50362485,114.9089349,106.8045144,10.474598,99.6285479,18.30860841,100,16641.99784,16525.25402,19271.18448,39019.97741,16977.04377,10.79693907,67.67353096,17.92601672,16.29179931,2.382669899
United States,USA,1970,205089,1,1,5000.268176,66.83660985,16.82596618,15.95712168,100,94.67333945,114.9472469,106.9833075,11.26279864,99.62257895,17.20626847,100,16487.58774,16351.42643,19043.23728,38432.09596,16831.46586,11.50400847,69.02320166,17.48898902,15.17495667,-1.051890602
United States,USA,1971,207692,1,1,5364.193132,66.47215213,18.1024773,15.37151544,100,94.84634265,116.1432363,105.2163408,11.2377704,99.67684022,18.15633243,100,16924.72872,16826.14077,19523.05337,39023.21921,17253.28125,11.48591213,68.91162213,16.46713031,16.50641328,2.903198367
United States,USA,1972,209924,1,1,5833.539757,66.3801519,19.07418316,14.83147254,100,94.80971956,118.2098094,103.9033554,11.83243508,100,18.78837555,100,17758.69587,17685.28114,20444.78708,40476.61312,18074.73667,11.94399095,68.90113252,15.58193833,17.59257991,5.105985881
United States,USA,1973,211939,1,1,6460.821274,65.23680625,20.4372053,14.0776864,100,95.43399141,119.8864363,100.8766758,13.56897685,100.3432411,20.68550735,100,18714.84158,18670.31207,21511.30538,42183.81655,19026.87955,12.37442659,67.94427955,14.65720371,18.81006234,5.569778185
United States,USA,1974,213898,1,1,6939.756333,64.77033215,20.61742037,14.70656168,100,96.97844027,118.5501691,96.26035765,17.08434384,100.3907303,20.52310617,100,18591.89214,18545.56819,21290.91301,41367.23486,18725.09185,12.62605896,67.20586972,15.00757738,18.59938491,-0.668140299
United States,USA,1975,215981,1,1,7490.473699,66.88939148,16.89388932,15.24008427,100,95.20979362,117.8240474,102.8870797,16.14538262,99.72802571,17.87052426,100,18175.46294,18041.2803,20642.90623,39735.12215,18376.546,12.00508802,69.54756025,15.52872658,15.0218205,-2.719182749
United States,USA,1976,218086,1,1,8277.927056,66.59746569,19.04327218,14.4645078,100,95.63463824,120.0944706,100.0034345,16.6343544,99.59009583,18.93802652,100,19151.50341,19064.57252,21744.38,41468.88516,19313.0641,12.64839096,69.17634412,14.73475485,17.04031982,5.671948985
United States,USA,1977,220289,1,1,9132.094658,65.83465446,21.04788081,14.28066004,100,96.5270393,119.6028858,97.56265342,16.97072128,99.9502908,19.8846855,100,20037.17658,20001.24238,22741.43417,42975.9704,20095.0393,12.80122668,68.26813873,14.21946687,18.98152434,4.913143781
United States,USA,1978,222629,1,1,10218.7945,64.75485404,22.69518633,13.68402557,100,97.0965439,120.0726288,96.18150348,17.52087912,100.0483538,21.56112039,100,21002.45151,21004.14427,23807.87103,44583.47281,21058.4663,13.22587713,67.30391412,13.70324935,20.40612285,5.014197969
United States,USA,1979,225106,1,1,11303.56365,64.34934972,23.15691286,13.41729804,100,97.49175668,121.0299324,94.78509744,18.9388878,99.88995441,22.23335224,100,21517.29925,21535.35844,24337.97112,45166.82323,21516.72554,13.43942075,66.59964266,13.47559899,20.85218652,2.529092184
United States,USA,1980,227726,1,1,12170.3275,64.5698586,22.06497494,13.87391624,100,98.51059892,121.243459,91.00114302,20.69276565,100.046906,21.55622516,100,21336.64371,21335.54272,24040.32319,44216.67425,21180.32134,13.59492334,66.18121431,13.66050685,19.93522044,-0.927849493
United States,USA,1981,230008,1,1,13497.35661,63.76954065,22.90863965,13.78244138,100,98.20553953,121.5071962,92.05584648,20.01288452,100.2319214,22.44801797,100,21642.57016,21666.0185,24395.58462,44756.21919,21516.43929,13.5167847,65.46840661,13.54285278,20.8672794,1.548944793
United States,USA,1982,232218,1,1,13902.88436,66.47246039,19.63475677,14.51226557,100,96.8890302,121.8282362,94.39853803,18.1632337,101.0499907,19.01527404,100,20813.33037,20758.83313,23359.08704,42741.1512,20742.95977,13.33368433,68.25260747,14.35946536,17.67595675,-4.187134678
United States,USA,1983,234332,1,1,14944.6085,67.31320283,19.78757773,14.36695216,100,96.99197762,122.3340264,94.01683879,17.29868647,99.70873786,18.31984501,100,21516.65863,21463.41541,24133.35759,44048.43119,21468.64798,13.44479498,68.99649394,14.21667466,18.04739878,3.394132429
United States,USA,1984,236394,1,1,16483.49789,65.83990093,22.99075833,13.78444108,100,97.38385813,125.1851221,92.39188604,18.17738541,100.4311451,20.37565799,100,23031.95303,23056.62765,25904.84101,47158.64041,22969.82013,14.57798902,67.34122917,13.56949699,21.44456417,7.42292038
United States,USA,1985,238506,1,1,17504.80072,66.74517375,21.94673923,14.04102115,100,97.34404967,125.1934808,91.95915491,17.25269461,100.3257563,19.2138051,100,23618.58488,23623.68921,26524.96908,48164.09733,23593.44156,14.77600128,68.31034228,13.83186177,20.50473184,2.459429734
United States,USA,1986,240682,1,1,18330.82657,67.58389544,21.20725214,14.19622748,100,97.09786701,124.967397,92.53531794,17.51172964,99.35627182,18.21987708,100,24179.44888,24172.15962,27149.20324,49271.14826,24137.10209,15.44585481,68.89607616,14.02017402,19.92032964,2.321696684
United States,USA,1987,242842,1,1,19349.20648,67.96245006,21.09605133,13.96780319,100,97.240588,127.1028001,90.94474245,18.59198093,100.2192002,18.06974675,100,24837.82332,24831.34077,27894.44112,50603.28457,24725.44807,16.11769977,68.68195822,13.98854805,19.91938649,2.727026325
United States,USA,1988,245061,1,1,20656.08155,67.78071759,20.73166902,13.58559837,100,97.82982734,126.595349,89.66711896,19.75898854,101.1991545,18.63368403,100,25619.1032,25607.50788,28771.21353,52173.67064,25536.05945,16.87149465,68.64713935,13.62249254,19.51685734,3.125755919
United States,USA,1989,247387,1,1,21988.62511,67.03332644,20.95336313,13.49684813,100,98.63669108,124.5729896,88.53306865,20.19780503,100.0735335,19.46982544,100,26283.23179,26278.94061,29532.03963,53529.45408,26211.99485,17.50497388,68.05382901,13.34743481,19.81916647,2.622015126
United States,USA,1990,249981,1,1,23004.94838,67.21955328,20.02735693,13.99465618,100,99.11626858,121.61957,87.8588863,20.61973986,99.97217778,18.78579054,100,26469.72494,26457.81667,29631.24934,53887.24813,26365.46609,18.25581638,68.10290368,13.46139809,19.28984045,0.680682181
United States,USA,1991,252677,1,1,23471.07176,68.12173021,18.76719212,13.45337019,100,98.2963647,128.0416195,86.08211068,20.64377972,100.0843071,18.4248996,100,25922.51983,25897.91646,29011.07626,52411.16304,25893.64034,18.97165461,68.67759225,13.69398531,17.86296621,-2.116199598
United States,USA,1992,255403,1,1,24517.72297,68.24306171,18.97928788,13.20563552,100,98.51140574,127.000836,86.56551446,20.79879909,99.67581207,18.55130277,100,26500.52682,26488.69725,29679.91781,53267.72309,26460.17556,19.54099702,68.36403183,13.2569906,18.65806064,2.281190419
United States,USA,1993,258107,1,1,25504.53882,68.50993149,19.72752764,12.66487874,100,98.77514386,127.8972231,86.34394826,20.92694709,99.40299868,18.82518976,100,26964.76186,26956.07277,30210.77161,53866.91317,26945.26568,20.19456936,68.71805986,12.75179495,19.36569227,1.764433764
United States,USA,1994,260616,1,1,26834.11609,68.10962196,20.89782983,12.23085861,100,99.01791831,127.9004307,86.87150711,21.98644436,99.40514492,19.65951943,100,27878.88873,27877.94365,31251.37008,55361.17431,27862.36702,21.37353252,68.3098219,12.2084244,20.66426686,3.419900565
United States,USA,1995,263073,1,1,27894.9189,68.14055841,20.97529895,12.02880633,100,99.37151888,127.2767753,86.3991453,23.4601548,99.91551292,19.83063526,100,28409.62321,28408.8576,31854.09335,56065.32669,28381.13273,22.67983147,68.39519931,11.85158273,20.79886621,1.904422896
United States,USA,1996,265504,1,1,29193.91045,68.05064298,21.58087595,11.50896436,100,99.29524758,130.4043693,86.00779929,23.71018307,99.80776922,20.44039266,100,29193.91045,29193.91045,32742.12992,57259.24541,29193.91045,23.71018307,68.05064298,11.50896436,21.58087595,2.763408741
United States,USA,1997,268087,1,1,30797.83802,67.45257556,22.51967696,11.10689724,100,99.28316914,131.7607434,86.48243374,24.49585175,99.7250651,21.4405272,100,30190.34278,30190.34278,33859.66834,58981.37992,30285.74261,25.65745554,67.49023142,11.16702287,22.73847281,3.413151272
United States,USA,1998,270560,1,1,32230.18924,68.08183777,22.89270637,10.76280134,100,98.63779426,132.9408359,88.56429649,23.87445242,100.2440198,21.15536089,100,31091.91956,31090.65896,34830.22958,60621.4176,31365.56367,26.46505095,68.0452455,10.91092313,23.66834787,2.982133021
United States,USA,1999,272996,1,1,33725.76888,68.84339309,23.14135097,10.73601189,100,98.60830737,133.2774062,88.70170604,24.22830455,100.659305,20.42059502,100,32132.95588,32127.9014,35951.83576,62399.63572,32416.07879,27.20928396,68.521569,10.72026931,24.36676809,3.336186748
United States,USA,2000,275423,1,1,35618.66656,68.25916617,24.25346851,11.19575047,100,100.4784581,128.568442,85.46581909,26.1972233,99.87689849,20.54508336,100,33308.39948,33292.98864,37255.59428,64536.69557,33522.99856,29.05835997,68.69777398,10.54559319,25.10387794,3.626403189
Uzbekistan,UZB,1950,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1951,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1952,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1953,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1954,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1955,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1956,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1957,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1958,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1959,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1960,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1961,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1962,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1963,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1964,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1965,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1966,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1967,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1968,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1969,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1970,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1971,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1972,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1973,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1974,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1975,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1976,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1977,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1978,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1979,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1980,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1981,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1983,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1984,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1985,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1986,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1987,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1988,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1989,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1990,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1991,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1992,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1993,.,.,.,.,.,.,.,.,.,.,.,.,99.62835889,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1994,22377,11.4,1.239455801,2339.170406,55.78273652,13.2966131,34.69729996,10.87241931,12.52500968,6.652329361,14.95163204,37.32783087,99.66598814,9.519963527,8.717150951,2609.194623,2609.61456,3278.48204,.,2418.939178,54.37153832,52.10963714,32.25833168,12.24625773,.
Uzbekistan,UZB,1995,22785,30.2,5.257845795,2529.10568,46.88012154,13.68689704,39.43298142,17.41008541,18.75338843,9.822115524,34.67054016,74.59068313,99.74437476,13.68689704,9.066546094,2541.940059,2543.411792,3195.310913,.,2562.354066,61.83775133,47.68158709,39.36909904,13.75240155,-2.53687917
Uzbekistan,UZB,1996,23225,41.1,8.599687894,2803.816677,55.52725185,9.33024255,41.74964845,20.92381483,20.79242484,11.09741183,65.67555554,63.39285714,99.47663271,2.723099693,9.604114809,2803.816677,2803.816677,3522.459891,6855.297498,2803.816677,63.39285714,55.52725185,41.74964845,9.33024255,10.23840833
Uzbekistan,UZB,1997,.,.,.,.,.,.,.,.,.,.,.,.,98.36542694,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1998,.,.,.,.,.,.,.,.,.,.,.,.,99.05730991,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,1999,.,.,.,.,.,.,.,.,.,.,.,.,98.06219759,.,.,.,.,.,.,.,.,.,.,.,.
Uzbekistan,UZB,2000,.,.,.,.,.,.,.,.,.,.,.,.,96.73125685,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1950,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1951,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1952,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1953,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1954,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1955,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1956,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1957,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1958,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1959,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1960,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1961,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1962,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1963,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1964,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1965,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1966,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1967,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1968,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1969,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1970,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1971,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1972,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1973,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1974,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1975,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1976,.,.,.,.,.,.,.,.,.,.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.
St.Vincent & Grenadines,VCT,1977,94.83,2.700000048,0.795396943,1307.878563,65.22478428,12.53763404,66.10985741,29.45914551,39.57538631,9.910451918,79.9097904,130.4206792,100,-31.33464169,14.32178062,2823.064796,2820.098403,3475.119184,6779.465088,2823.064936,140.1928757,68.75255618,66.91353126,11.49346548,.
St.Vincent & Grenadines,VCT,1978,95.84,2.700000048,0.806284153,1628.226248,52.82751705,9.48718346,61.56067701,29.86237551,42.34887794,10.64094911,85.0582199,141.4401526,100,-14.38819406,15.93364314,3383.676694,3381.076506,4166.394979,8128.046207,3383.676795,140.4519169,54.30307322,60.96903026,8.436460159,19.89214638
St.Vincent & Grenadines,VCT,1979,96.84,2.700000048,0.877581493,1731.835198,64.31891099,11.9275121,67.09506353,32.50301767,44.20622608,11.18756268,89.29811298,147.037641,98.89930697,-31.41397452,15.32114341,3280.596259,3277.226796,4038.424225,7878.3934,3280.596294,154.0390837,66.89483259,67.71731538,10.7931188,-3.071498371
St.Vincent & Grenadines,VCT,1980,97.8,2.700000048,0.889158229,1872.477105,67.0337479,14.06586978,69.09383562,32.93178566,43.72055958,10.95330896,89.47754623,160.0872075,98.50764601,-36.12758352,15.3855934,3163.231017,3165.95454,3901.306899,7610.896928,3163.231304,175.7149975,71.3030067,70.60191699,13.1884465,-3.39531753
St.Vincent & Grenadines,VCT,1981,98.73,2.700000048,0.897448612,2279.326998,54.28716134,10.84338793,65.96471712,33.2388369,46.80913538,11.68403663,96.42603668,145.949693,97.72727273,-20.25187846,16.88721032,3631.91916,3636.688869,4481.378111,8742.533662,3631.91907,146.6816237,56.08493082,65.22683127,9.939444157,14.86863829
St.Vincent & Grenadines,VCT,1982,99.62,2.700000048,0.900743011,2571.100073,54.95395687,9.598599477,65.25976215,33.36085167,47.64510003,11.97403612,96.98706393,147.6485631,96.84018898,-20.21371902,18.49328533,3859.703597,3859.360642,4755.769582,9277.83254,3859.703605,145.0225646,56.27016072,64.39471617,8.617215779,6.122926124
St.Vincent & Grenadines,VCT,1983,100.5,2.700000048,0.899803121,2807.911092,53.02046949,8.235139874,63.05519719,33.32604092,48.22302958,12.14109625,99.62431143,146.9793636,97.55434783,-16.07566668,18.78878989,4069.440605,4065.583901,5009.892064,9773.589492,4069.440749,141.6966482,53.98949457,61.98594019,7.461598668,5.343456566
St.Vincent & Grenadines,VCT,1984,101.38,2.700000048,0.896344538,3075.224677,43.62003752,8.907152664,61.31786259,33.19794524,48.53478674,12.18239328,102.7639614,151.9377348,99.51691391,-4.937900118,18.65638408,4297.5777,4306.625151,5306.919668,10353.04826,4297.577794,145.5990003,44.60796467,60.35261584,8.306868329,5.928822427
St.Vincent & Grenadines,VCT,1985,102.3,2.700000048,0.918288046,3244.381378,40.88392559,9.333948355,55.5042863,34.01066778,48.19946434,12.09913591,102.1587024,151.7159919,98.40540718,3.611788108,18.53423772,4359.121309,4369.486608,5384.381878,10504.16605,4359.121497,150.7331673,42.0193016,54.90831498,8.757479539,1.459645425
St.Vincent & Grenadines,VCT,1986,103.24,2.700000048,0.963375057,3474.10041,41.74935181,9.698098777,55.55628281,35.68055705,49.88620817,12.60394299,106.7227464,152.9823749,93.04547069,2.694365382,18.95222999,4561.510309,4572.853992,5634.550491,10993.05753,4561.510259,153.5147627,42.75619609,55.12031482,9.151594726,4.654262673
St.Vincent & Grenadines,VCT,1987,104.19,2.700000048,1.028829786,3585.002942,47.26649217,11.0690118,57.36097525,38.1048062,51.2013842,13.23272668,111.0704377,144.2244139,96.76807398,-4.627467424,18.52790679,4578.550399,4589.995424,5655.23548,11034.26522,4578.550686,149.358754,48.01079602,57.73949087,10.50498718,0.374851942
St.Vincent & Grenadines,VCT,1988,105.15,2.700000048,1.012139188,4175.184608,43.92952836,10.47394154,52.44023055,37.48663594,50.01908743,12.91498898,107.9470396,158.777981,95.01743418,3.630241097,20.21285885,5168.906479,5181.279572,6383.251725,12455.70152,5168.906636,165.4049781,44.57237895,52.67874155,9.878221461,12.88202041
